CLIENT_IDENTIFIER,ISSUER_NAME,ISSUERID,CIK_NUM,ISSUER_ISIN,ISSUER_LEI,ISSUER_TICKER,AE_DIST_MAX_REV_PCT,ESG_CONTROVERSIES_COVERED,CARBON_EMISSIONS_SCOPE_3_TOTAL,GENERAT_THERMAL_COAL_PCT,FIREARM_PROD_MAX_REV_PCT,IVA_COMPANY_RATING,EU_TAXONOMY_ELIGIBLE_MAX_REV,ENVIRONMENT_TOXIC_FLAG,AE_PROD_MAX_REV_PCT,CONTRO_WEAP_CBLMBW_ANYTIE,FIREARM_RET_MAX_REV_PCT,ENERGY_CONSUMP_INTEN_EUR,GENDER_PAY_GAP_RATIO,MET_COAL_MAX_REV_PCT,PCT_NONRENEW_CONSUMP_PROD,PROD_CIV_ARMS_AUTO,ENVIRONMENT_LAND_FLAG,PCT_TOTL_ERGY_CONSUMP_NONRENEW,CARBON_EMISSIONS_SCOPE_1,CARBON_EMISSIONS_SCOPE_2,TOB_DIST_MAX_REV_PCT,PCT_TOTL_ERGY_PRODUCT_NONRENEW,CARBON_EMISSIONS_SALES_EUR_SCOPE123_INTEN,LABOR_COMPLIANCE_CORE,FEMALE_DIRECTORS_PCT,ANI_TEST_POLICY,OPS_PROT_BIODIV_AREAS,IVA_RATING_TREND,LABOR_DDIL_POL_ILO,ACTIVE_FF_SECTOR_EXPOSURE,ENVIRONMENT_CLIMATE_FLAG,WATER_EM_EFF_METRIC_TONS,OVERALL_FLAG,MECH_UN_GLOBAL_COMPACT,CARBON_EMISSIONS_EVIC_EUR_SCOPE123_INTEN,THERMAL_COAL_MAX_REV_PCT,TOTL_ERGY_CONSUMP_RENEW_GWH,OPS_PROT_BIODIV_CONTROVS,ANI_FACTORY_FARM,UNGC_COMPLIANCE,EST_EU_TAXONOMY_MAX_REV,PRED_LEND_MAX_REV,TOTL_ERGY_CONSUMP_NONRENEW_GWH,TOTL_ERGY_CONSUMP_GWH,CWEAP_TIE,FUR_PRODUCER,NON_PHARMCEUTICAL_TESTER,TOB_SUPP_MAX_REV_PCT,CONV_OIL_GAS_MAX_REV_PCT,HAZARD_WASTE_METRIC_TON,WEAP_MAX_REV_PCT,CARBON_EMISSIONS_SCOPE123
"","""Multi-Usage Holdings Bhd""","""IID000000002146790""",,"""MYL9539OO007""",,"""MUH""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Aboseldhyde Laboratories PLC""","""IID000000002146791""",,"""NGABOSELAB04""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Sumitomo Forestry Co.,Ltd.""","""IID000000002146792""",,"""JP3409800004""","""549300FIIRGO6D5FWR19""","""1911""",,true,6259301.4,,,,100.0,"""Green""",,"""No""",,0.27,,,25.4814416951,,"""Green""",25.4814416951,252833.0,120936.0,,,603.841143160399,"""Pass""",22.2222222222,,"""Yes""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",1056.6146632778343,,2144.893,"""Not Disclosed""",,"""Pass""",6.78,,733.441,2878.334,,,,,,,,6390637.938730263
"","""HOKURIKU ELECTRICAL CONSTRUCTION CO.,LTD.""","""IID000000002146793""",,"""JP3845000003""",,"""1930""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Kothari Petrochemicals Ltd""","""IID000000002146794""",,"""INE720A01015""","""3358004ACZVKYFV4GB72""","""KOTHARIPET""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Kodensha Co Ltd""","""IID000000002146795""",,"""JP3288600004""",,"""1948""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Shin Nippon Air Technologies Co., Ltd.""","""IID000000002146796""",,"""JP3380250005""",,"""1952""",,false,1021191.96,,,,100.0,,,"""No""",,,,,,,"""Green""",,1318.0,1164.0,,,1295.4265391803415,"""Pass""",,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""",,,"""Green""","""Yes""",2810.360902800289,,,"""Not Disclosed""",,"""Pass""",,,,,,,,,,,,1023673.9588450053
"","""StarGlory Holdings Co Ltd""","""IID000000002146798""",,"""KYG844271141""",,"""8213""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Fortitude Group Inc""","""IID000000002146799""",,"""US34960C1009""",,"""FRTD""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""THAI CAPITAL CORPORATION PUBLIC COMPANY LIMITED""","""IID000000002146804""",,"""TH0226A10Z01""",,"""TCC""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""AIICO Insurance PLC""","""IID000000002146806""",,"""NGAIICO00006""","""0292002322D4KC3E5246""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Academy Press PLC""","""IID000000002146809""",,"""NGACADEMY008""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""MRS Oil Nigeria PLC""","""IID000000002146810""",,"""NGCHEVRON008""","""029200573E4MD4E63E74""","""MRS""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Shenzhen Neptunus Interlong Bio-technique Co Ltd""","""IID000000002146811""",,"""CNE100000775""","""300300U2SQLGS3J35U28""","""8329""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""THAI RUBBER LATEX GROUP PUBLIC COMPANY LIMITED""","""IID000000002146813""",,"""TH0249010Y04""",,"""TRUBB""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Dangote Sugar Refinery PLC""","""IID000000002146815""",,"""NGDANSUGAR02""",,"""DANGSUGAR""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Sersol Bhd""","""IID000000002146819""",,"""MYQ0055OO002""",,"""SERSOL""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""STAR MEDIA GROUP BERHAD""","""IID000000002146820""",,"""MYL6084OO007""","""254900BE67YJJZJFLR12""","""STAR""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""TA WIN HOLDINGS BERHAD""","""IID000000002146821""",,"""MYL7097OO008""",,"""TAWIN""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Tex Cycle Technology (M) Bhd""","""IID000000002146823""",,"""MYQ0089OO001""","""254900GJVASINPUOY692""","""TEXCYCL""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""SF Urban Properties AG""","""IID000000002146830""",,"""CH0032816131""","""2138009LVDKNZ3WF7R21""","""SFPN""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""SURIA CAPITAL HOLDINGS BERHAD""","""IID000000002146832""",,"""MYL6521OO008""",,"""SURIA""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""UNION PIONEER PUBLIC COMPANY LIMITED""","""IID000000002146833""",,"""TH0031010000""",,"""UPF""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Hochdorf Holding AG""","""IID000000002146834""",,"""CH0024666528""","""39120041DHBTN0OP5L90""","""HOCN""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
"","""PGF CAPITAL BERHAD""","""IID000000002146837""",,"""MYL8117OO003""",,"""PGF""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""TAFI Industries Bhd""","""IID000000002146838""",,"""MYL7211OO005""",,"""TAFI""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""United U-LI Corporation Bhd""","""IID000000002146840""",,"""MYL7133OO001""",,"""ULICORP""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Morison Industries PLC""","""IID000000002146842""",,"""NGMORISON000""","""029200778C1OI2B78C59""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Nigerian Breweries PLC""","""IID000000002146843""",,"""NGNB00000005""","""0292002213B5D1F3B525""","""NB""",,true,671417.19,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,39103.0,34489.0,,,801.6278572647766,"""Pass""",45.4545454545,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",805.328276995484,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,745009.1890485223
"","""MAXIM GLOBAL BERHAD""","""IID000000002146846""",,"""MYL4022OO009""",,"""MAXIM""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Artroniq Bhd""","""IID000000002146847""",,"""MYQ0038OO008""",,"""ARTRONIQ""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Premier Paints PLC""","""IID000000002146849""",,"""NGPREMPAINT2""",,"""PREMPAINTS""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Rak Unity Petroleum Company PLC""","""IID000000002146850""",,"""NGRAKUNITY02""","""029200364B3Q4E1D8E27""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Glaxo Smithkline Consumer Nigeria PLC""","""IID000000002146852""",,"""NGGLAXOSMTH8""","""029200901H6QB7G81H81""","""GLAXOSMITH""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""TSR Capital Bhd""","""IID000000002146854""",,"""MYL5042OO006""",,"""TSRCAP""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Vereinigte Filzfabriken, Aktiengesellschaft""","""IID000000002146855""",,"""DE0007617003""","""529900O27ASPZ0A2VF02""","""VFF""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""YTL POWER INTERNATIONAL BERHAD""","""IID000000002146856""",,"""MYL6742OO000""",,"""YTLPOWR""",,true,2010717.52,14.22,,,28.74,"""Yellow""",,"""No""",,0.23,,,99.989363322,,"""Green""",100.0,3715000.0,118000.0,,99.9888465274,1512.3413166665946,"""Pass""",25.0,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Yellow""","""No Evidence""",805.3246488089394,,0.0,"""Not Disclosed""",,"""Pass""",23.9,,496.6,496.6,,,,,,,,5843717.515384748
"","""Citaglobal Bhd""","""IID000000002146857""",,"""MYL7245OO003""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""TOTALENERGIES MARKETING NIGERIA PLC""","""IID000000002146859""",,"""NGTOTAL00001""","""029200628D9QI3J88D56""","""TOTAL""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Beverly JCG Ltd""","""IID000000002146862""",,"""SGXE28550544""",,"""9QX""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""MISSION VALLEY BANCORP""","""IID000000002146863""",,"""US60520E1047""","""254900J5ZJ7ARKKHN532""","""MVLY""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""PUBLIC PACKAGES HOLDINGS BERHAD""","""IID000000002146864""",,"""MYL8273OO004""",,"""PPHB""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""PARAMOUNT CORPORATION BHD""","""IID000000002146865""",,"""MYL1724OO003""",,"""PARAMON""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""TDM BHD""","""IID000000002146866""",,"""MYL2054OO004""",,"""TDM""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Three-A Resources Bhd""","""IID000000002146867""",,"""MYQ0012OO003""",,"""3A""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Nextplay Technologies Inc""","""IID000000002146870""",,"""US65344G2012""","""5493007WOZ7DXCC1JP68""","""NXTP""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Verite Co.,Ltd.""","""IID000000002146871""",,"""JP3392700005""",,"""9904""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""SOUTHERN ARCHIPELAGO LTD.""","""IID000000002146872""",,"""SG1I69883698""",,"""A33""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""TRUSCO NAKAYAMA CORPORATION""","""IID000000002146873""",,"""JP3635500006""",,"""9830""",,true,1476773.17,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,2326.0,5897.0,,,917.0061556965655,"""Pass""",12.5,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",906.1509496981777,,,"""Not Disclosed""",,"""Pass""",0.01,,,,,,,,,,,1605962.2666405833
"","""Gensource Potash Corporation""","""IID000000002146874""",,"""CA37252X1042""","""213800QH5VZL672Q9C83""","""GSP""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""RIVERVIEW RUBBER ESTATES BERHAD""","""IID000000002146875""",,"""MYL2542OO008""",,"""RVIEW""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Nowfinance Inc""","""IID000000002146876""",,"""US2104931025""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""THE UNION MOSAIC INDUSTRY PUBLIC COMPANY LIMITED""","""IID000000002146878""",,"""TH0160010Z02""",,"""UMI""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Agro Industrial Exportadora SA de CV""","""IID000000002146879""",,"""MXP001251018""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Sapura Industrial Bhd""","""IID000000002146880""",,"""MYL7811OO002""",,"""SAPIND""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Supercomnet Technologies Bhd""","""IID000000002146882""",,"""MYQ0001OO006""",,"""SCOMNET""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Signature International Bhd""","""IID000000002146883""",,"""MYL7246OO001""",,"""SIGN""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Silver Ridge Holdings Bhd""","""IID000000002146889""",,"""MYQ0129OO005""",,"""SRIDGE""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""THAI WIRE PRODUCTS PUBLIC COMPANY LIMITED""","""IID000000002146891""",,"""TH0163010Z06""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""BTS Group Holdings Public Company Limited""","""IID000000002146892""",,"""TH0221B10Z05""",,"""BTS""",,true,197320.59,,,,80.96,"""Green""",,"""No""",,0.24,,,91.3896802786,,"""Green""",91.3896802786,5681.0,82174.0,,,389.36302681724965,"""Pass""",9.0909090909,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",34.0991696813052,,14.688,"""Not Disclosed""",,"""Pass""",66.91,,155.898,170.586,,,,,,95.09,,274228.5915023277
"","""Clickstream Corp""","""IID000000002146896""",,"""US18683A1034""","""549300VVVJSFNXNTF617""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Shanxi Coking Coal Energy Group Co., Ltd.""","""IID000000002146900""",,"""CNE0000013Y5""","""3003006IEAP7EBNLIL41""","""000983""",,true,1.701274232E7,100.0,,,0.94,"""Green""",,"""No""",,,,41.27,100.0,,"""Green""",,1.7342381E7,688721.0,,100.0,5971.517043724469,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Green""","""No Evidence""",4846.592517369776,22.4,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,3.585882331973998E7
"","""SAVARIA CORPORATION""","""IID000000002146903""",,"""CA8051121090""","""549300OFRDMCLTX90G87""","""SIS""",,true,264503.28,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,5637.0,17157.0,,,557.6508665407158,"""Pass""",22.2222222222,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",221.69769584544198,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,256601.78107934838
"","""Playlogic Entertainment Inc""","""IID000000002146905""",,"""US7281271012""",,"""PLGC""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Rocky Mountain Ayre Inc""","""IID000000002146907""",,"""US7746731071""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""UPD HOLDING CORP.""","""IID000000002146908""",,"""US90321C1062""",,"""UPDC""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""SK TELECOM CO.,LTD""","""IID000000002146912""",,"""KR7017670001""","""9884003WEA1PHW006037""","""017670""",0.05,true,2109989.09,,,,100.0,"""Green""",,"""No""",,0.44,,,99.2544846624,,"""Green""",99.2544846624,6394.0,1094967.0,,,227.83472575986727,"""Pass""",25.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""Yes""",177.1801992680946,,45.4611111147,"""Not Disclosed""",,"""Pass""",1.8,,6052.4833338175,6097.9444449323,,,,,,,,3161389.087698766
"","""Platinum Studios Inc""","""IID000000002146914""",,"""US7276671077""",,"""PDOS""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Marathon Group Corp""","""IID000000002146915""",,"""US5658074019""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""SolarWindow Technologies Inc""","""IID000000002146918""",,"""US83417L1061""","""549300XM5GQRUCS31829""","""WNDW""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""POTOMAC BANCSHARES, INC.""","""IID000000002146919""",,"""US7376431067""",,"""PTBS""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Datacolor AG""","""IID000000002146927""",,"""CH0008531045""","""894500FXUZ646DB05R44""","""DCN""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
"","""Signal Advance Inc""","""IID000000002146928""",,"""US82662L2097""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""KUBOO, INC.""","""IID000000002146929""",,"""US8650431039""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""SOLIGEN TECHNOLOGIES INC""","""IID000000002146930""",,"""US83423G1094""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""SINPHAR PHARMACEUTICAL CO.,LTD.""","""IID000000002146931""",,"""TW0001734002""",,"""1734""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""MVP Holdings Inc""","""IID000000002146934""",,"""US5538742074""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Public Company Management Corp""","""IID000000002146935""",,"""US7443921017""",,"""PCMC""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Silver Scott Mines Inc""","""IID000000002146937""",,"""US8281311022""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Infrax Systems Inc""","""IID000000002146938""",,"""US45685T2024""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Pacific Health Care Organization Inc""","""IID000000002146941""",,"""US69439P4072""","""549300TVZWVLR3MFHI13""","""PFHO""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""SK Discovery Co.,Ltd.""","""IID000000002146943""",,"""KR7006120000""",,"""006120""",,true,1.358282306E7,,,,0.12,"""Green""",,"""No""",,0.03,,,100.0,,"""Green""",100.0,809159.0,301626.0,,,3003.1040205078225,"""Pass""",14.2857142857,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Yellow""","""No Evidence""",4251.647305631943,,,"""Not Disclosed""",,"""Pass""",0.0,,168.8888889024,168.8888889024,,,,,,,,1.469360805531788E7
"","""PLASMAtech Inc""","""IID000000002146944""",,"""US72754B1026""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""STONEPATH GROUP, INC.""","""IID000000002146945""",,"""US8618371020""",,"""SGRZ""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""NOBLE ROMAN'S, INC.""","""IID000000002146957""",,"""US6551071003""",,"""NROM""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""PIEDMONT COMMUNITY BANK""","""IID000000002146964""",,"""US72013P1084""",,"""PCBN""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Sun Pacific Holding Corp""","""IID000000002146967""",,"""US86686Y1055""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
