CLIENT_IDENTIFIER,ISSUER_NAME,ISSUERID,CIK_NUM,ISSUER_ISIN,ISSUER_LEI,ISSUER_TICKER,AE_DIST_MAX_REV_PCT,ESG_CONTROVERSIES_COVERED,CARBON_EMISSIONS_SCOPE_3_TOTAL,GENERAT_THERMAL_COAL_PCT,FIREARM_PROD_MAX_REV_PCT,IVA_COMPANY_RATING,EU_TAXONOMY_ELIGIBLE_MAX_REV,ENVIRONMENT_TOXIC_FLAG,AE_PROD_MAX_REV_PCT,CONTRO_WEAP_CBLMBW_ANYTIE,FIREARM_RET_MAX_REV_PCT,ENERGY_CONSUMP_INTEN_EUR,GENDER_PAY_GAP_RATIO,MET_COAL_MAX_REV_PCT,PCT_NONRENEW_CONSUMP_PROD,PROD_CIV_ARMS_AUTO,ENVIRONMENT_LAND_FLAG,PCT_TOTL_ERGY_CONSUMP_NONRENEW,CARBON_EMISSIONS_SCOPE_1,CARBON_EMISSIONS_SCOPE_2,TOB_DIST_MAX_REV_PCT,PCT_TOTL_ERGY_PRODUCT_NONRENEW,CARBON_EMISSIONS_SALES_EUR_SCOPE123_INTEN,LABOR_COMPLIANCE_CORE,FEMALE_DIRECTORS_PCT,ANI_TEST_POLICY,OPS_PROT_BIODIV_AREAS,IVA_RATING_TREND,LABOR_DDIL_POL_ILO,ACTIVE_FF_SECTOR_EXPOSURE,ENVIRONMENT_CLIMATE_FLAG,WATER_EM_EFF_METRIC_TONS,OVERALL_FLAG,MECH_UN_GLOBAL_COMPACT,CARBON_EMISSIONS_EVIC_EUR_SCOPE123_INTEN,THERMAL_COAL_MAX_REV_PCT,TOTL_ERGY_CONSUMP_RENEW_GWH,OPS_PROT_BIODIV_CONTROVS,ANI_FACTORY_FARM,UNGC_COMPLIANCE,EST_EU_TAXONOMY_MAX_REV,PRED_LEND_MAX_REV,TOTL_ERGY_CONSUMP_NONRENEW_GWH,TOTL_ERGY_CONSUMP_GWH,CWEAP_TIE,FUR_PRODUCER,NON_PHARMCEUTICAL_TESTER,TOB_SUPP_MAX_REV_PCT,CONV_OIL_GAS_MAX_REV_PCT,HAZARD_WASTE_METRIC_TON,WEAP_MAX_REV_PCT,CARBON_EMISSIONS_SCOPE123
"","""DOMTAR CORPORATION""","""IID000000002123698""",,"""USU7051JAA61""","""XYSIJOU3HNVROZWNA008""","""FMNGT""",,true,5225612.64,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,1668162.0,377805.0,,,1452.2445156473325,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",2038.6079426609933,,,"""Not Disclosed""",,"""Pass""",19.79,,,,,,,,,,,4684171.117885001
"","""THE SOUTHERN COMPANY""","""IID000000002123700""",,"""US8425871071""","""549300FC3G3YU2FBZD92""","""SO""",,true,2.325272195E7,22.0,,,36.08,"""Green""",,"""No""",,,,,88.0,,"""Green""",,8.48E7,200000.0,,88.0,3945.9242974026065,"""Pass""",25.0,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Yellow""","""No Evidence""",815.1112322316234,,,"""Not Disclosed""",,"""Pass""",9.87,,,,,,,,,,,1.0825272195235486E8
"","""SOUTHWESTERN ENERGY COMPANY""","""IID000000002123701""",,"""US8454671095""","""EFWMP121W54QV9MGOP87""","""SWN""",,true,6.260996099E7,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,1548000.0,5910.0,,,7944.959791337007,"""Pass""",20.0,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Green""","""No Evidence""",4911.942752216539,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,0.0,,,4.657847953644378E7
"","""CB WIND-DOWN CORPORATION""","""IID000000002123702""",,"""US1710461054""",,"""CBKCQ""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""S&P GLOBAL INC.""","""IID000000002123703""",,"""US78409V1044""","""Y6X4K52KMJMZE7I7MY94""","""SPGI""",,true,1845666.3,,,,61.34,"""Green""",,"""No""",,0.0,19.0,,79.5426308433,,"""Green""",79.5426308433,802.0,12420.0,,,177.40163564676396,"""Pass""",38.4615384615,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",12.070590301455937,,5.269,"""Not Disclosed""",,"""Pass""",0.0,,20.487,25.756,,,,,,,,1294320.5864942002
"","""MARTIN MARIETTA MATERIALS, INC.""","""IID000000002123704""",,"""US5732841060""","""5299005MZ4WZECVATV08""","""MLM""",,true,5454441.12,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,4608973.0,625943.0,,,1851.7873021742475,"""Pass""",30.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",428.59134895303765,,,"""Not Disclosed""",,"""Pass""",2.55,,,,,,,,,,,1.0689441117362348E7
"","""DARDEN RESTAURANTS, INC.""","""IID000000002123707""",,"""US2371941053""","""CY1NFSCCB5GUXC7WZC70""","""DRI""",,true,2184753.99,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,345316.0,424495.0,,,326.3151930014319,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",146.1985638528629,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,2933409.8563395985
"","""HERC HOLDINGS INC.""","""IID000000002123709""",,"""US42704L1044""","""549300TP80QLITMSBP82""","""HRI""",,true,1187165.56,,,,6.84,"""Green""",,"""No""",,0.19,,,,,"""Green""",,93734.0,12190.0,,,553.4290079808004,"""Pass""",28.5714285714,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",163.73967830653848,,,"""Not Disclosed""",,"""Pass""",0.28,,,494.535,,,,,,33.0,,1008893.4896632183
"","""BCE Inc.""","""IID000000002123710""",,"""CA05534B7604""","""5493001I9203PRB5KR45""","""BCE""",0.99,true,2907445.89,,,,99.99,"""Green""",,"""No""",,,,,,,"""Green""",,134288.0,122037.0,,,189.25436713809577,"""Pass""",35.7142857143,,"""Yes""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""Yes""",50.621144108594564,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,1431.0,,3163770.8856430515
"","""STRYKER CORPORATION""","""IID000000002123714""",,"""US8636671013""","""5493002F0SC4JTBU5137""","""SYK""",,true,1.601273039E7,,,,57.52,"""Green""",,"""No""",,0.04,,,86.3186069779,,"""Green""",86.3186069779,57383.0,139852.0,,,980.3682188742613,"""Pass""",40.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""No Evidence""",147.31521517063902,,79.177,"""Not Disclosed""",,"""Pass""",0.0,,499.537,578.713,,,,,,,,1.4748627759849515E7
"","""AMPHENOL CORPORATION""","""IID000000002123715""",,"""US0320951017""","""549300D3L3G0R4U4VT04""","""APH""",,true,5885090.43,,,,100.0,"""Green""",,"""No""",,0.09,,,88.7330345902,,"""Green""",88.7330345902,43881.0,357248.0,,,531.4875770145,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",133.5437773579052,,97.907,"""Not Disclosed""",,"""Pass""",1.39,,771.067,868.974,,,,,,6732.0,,6286219.428113389
"","""MURPHY OIL CORPORATION""","""IID000000002123716""",,"""US6267171022""","""QBKYQD0ODE7DC7PDIN91""","""MUR""",,true,2.695294491E7,,,,0.0,"""Green""",,"""No""",,1.21,,,,,"""Green""",,2443249.0,74051.0,,,7452.861488892193,"""Pass""",30.0,,"""Not Disclosed""",,"""Yes""","""Yes""","""Yellow""",,"""Yellow""","""No Evidence""",3265.4372805586054,,,"""Not Disclosed""",,"""Pass""",0.0,,,2980.0808357174,,,,,61.41,1220.0,,2.9470244913313355E7
"","""JANUS HENDERSON US (HOLDINGS) INC.""","""IID000000002123717""",,"""US47102XAJ46""","""8T2ZO87FU1KVPZIG9I59""","""JHG""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""FACTSET RESEARCH SYSTEMS INC.""","""IID000000002123718""",,"""US3030751057""","""549300ZSJE7NBK6K9P30""","""FDS""",,true,339247.54,,,,100.0,"""Green""",,"""No""",,,7.3,,,,"""Green""",,1796.0,6400.0,,,189.4754297593066,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",18.676446573456907,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,347443.53853999084
"","""AFLAC INCORPORATED""","""IID000000002123719""",,"""US0010551028""","""549300N0B7DOGLXWPP39""","""AFL""",,true,1542309.07,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,2633.0,8394.0,,,84.8977273878102,"""Pass""",45.4545454545,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",30.979625318750916,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,1553336.0718686027
"","""CNOOC PETROLEUM NORTH AMERICA ULC""","""IID000000002123720""",,"""US65334HAG74""","""549300I04PB7X2824122""","""CNOOC""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""THE BRINK'S COMPANY""","""IID000000002123721""",,"""US1096961040""","""XFP140TFNOQMIVFTVQ13""","""BCO""",,true,669053.4,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,67369.0,35837.0,,,196.0384734241658,"""Pass""",22.2222222222,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",126.2222046513098,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,724059.7925397271
"","""JACK IN THE BOX INC.""","""IID000000002123722""",,"""US4663671091""","""5493002OJW26P0SUUP68""","""JACK""",,true,327579.74,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,19046.0,60632.0,,,414.5581099480121,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""No Evidence""",109.1285003207011,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,407257.7416318276
"","""VISHAY INTERTECHNOLOGY, INC.""","""IID000000002123723""",,"""US9282981086""","""5493009O8F3QQJTCQR75""","""VSH""",,true,1306191.54,,,,99.99,"""Green""",,"""No""",,,,,,,"""Green""",,17663.0,279258.0,,,527.1365915274966,"""Pass""",25.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",455.6410458355923,,,"""Not Disclosed""",,"""Pass""",1.06,,,,,,,,,,,1502093.6101643636
"","""WINNEBAGO INDUSTRIES, INC.""","""IID000000002123725""",,"""US9746371007""","""549300B7OYKYJLTE3G11""","""WGO""",,true,1.185915118E7,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,13886.0,30412.0,,,2996.4283298746263,"""Pass""",30.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",3648.444319213515,,,"""Not Disclosed""",,"""Pass""",6.43,,,,,,,,,,,9213927.221514579
"","""CELESTICA INC.""","""IID000000002123728""",,"""CA15101Q1081""","""549300J3CG5T6RZWLN53""","""CLS""",,true,2713191.06,,,,100.0,"""Green""",,"""No""",,0.07,,,20.3186771832,,"""Green""",20.3186771832,9860.0,135471.0,,,472.98905062160435,"""Pass""",30.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",1210.2273543062684,,30.4752778022,"""Not Disclosed""",,"""Pass""",4.92,,72.7388889471,357.9902780642,,,,,,,,2324870.9521694276
"","""LOUISIANA-PACIFIC CORPORATION""","""IID000000002123729""",,"""US5463471053""","""549300C7E2UAO5BVRR75""","""LPX""",,true,4856119.9,,,,100.0,"""Green""",,"""No""",,2.31,,,18.8118811881,,"""Green""",18.8118811881,208000.0,252000.0,,,1250.6339001190497,"""Pass""",25.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",800.7962204974293,,7516.66667268,"""Not Disclosed""",,"""Pass""",25.43,,1741.66666806,9258.33334074,,,,,,,,5007154.543828687
"","""Dominion Energy, Inc.""","""IID000000002123730""",,"""US25746U1097""","""ILUL7B6Z54MRYCF6H308""","""D""",,true,1.289098698E7,9.85,,,38.6,"""Green""",,"""No""",,9.51,,,94.7671158564,,"""Green""",93.2103241679,3.3260819E7,384232.0,,96.4051381878,3920.482672673283,"""Pass""",30.7692307692,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Yellow""","""No Evidence""",506.3618688736653,,7932.33,"""Not Disclosed""",,"""Pass""",6.36,,108896.959,116829.289,,,,,,258.54744,,4.814071407070857E7
"","""Century Legend (Holdings) Ltd""","""IID000000002123731""",,"""BMG2021N1609""",,"""0079""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""SHAHTAJ SUGAR MILLS LIMITED""","""IID000000002123733""",,"""PK0011201016""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""OP Yrityspankki Oyj""","""IID000000002123734""",,"""XS1255402288""","""549300NQ588N7RWKBP98""","""OPOSU""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Power Assets Holdings Limited""","""IID000000002123735""",,"""HK0006000050""","""254900JOWYUW1ZX4DF47""","""6""",,true,756643.64,52.73,,,77.04,"""Green""",,"""No""",,202.24,,,22.6984529462,,"""Green""",,39789.0,7876.0,,96.1292394654,5588.438809878625,"""Pass""",7.6923076923,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Green""","""Yes""",66.54432685347679,,,"""Not Disclosed""",,"""Pass""",4.4,,,27072.65,,,,,,12530.0,,804308.6352558718
"","""Ambalal Sarabhai Enterprises Ltd""","""IID000000002123738""",,"""INE432A01017""",,"""500009""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""PROXIMUS NV""","""IID000000002123740""",,"""BE0003810273""","""549300CWRXC5EP004533""","""PROX""",0.2,true,883802.49,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,26600.0,0.0,,,165.94368626426024,"""Pass""",50.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",104.48643429425967,,,"""Not Disclosed""",,"""Pass""",0.0,,436.3888889238,,,,,,,302.76,,918830.7161681749
"","""Koninklijke BAM Groep N.V.""","""IID000000002123741""",,"""NL0000337319""","""724500V38C5KTDY5BS93""","""BAMNB""",,true,3000576.33,,,,100.0,"""Green""",,"""No""",,0.06,,,,,"""Green""",,71692.0,14308.0,,,466.37925224688604,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",3824.659031196959,,,"""Not Disclosed""",,"""Pass""",0.28,,,458.0555555922,,,,,,,,3086576.3313565697
"","""BNP PARIBAS SA""","""IID000000002123743""",,"""FR0000131104""","""R0MUWSFPU8MPRO8K5P83""","""BNP""",,true,3.422553553E7,,,,5.47,"""Green""",,"""No""",,0.02,,,76.2003561888,,"""Green""",76.2003561888,45353.0,197286.0,,,478.38578804490527,"""Pass""",53.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Orange""","""Yes""",89.1931428719101,,267.27,"""Not Disclosed""",,"""Pass""",0.0,,855.73,1123.0,,,,,,,,3.4468174526483856E7
"","""ABB Ltd""","""IID000000002123744""",,"""CH0012221716""","""5493000LKVGOO9PELI61""","""ABBN""",,true,1.917531066E7,,,,100.0,"""Green""",,"""No""",,0.06,13.5,,67.6110753381,,"""Green""",67.6110753381,156000.0,68000.0,,,681.2819862988762,"""Pass""",30.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",315.5851687303322,,503.0,"""Not Disclosed""",,"""Pass""",8.24,,1050.0,1553.0,,,,,,,,1.9399310660208754E7
"","""ALBANY INTERNATIONAL CORP.""","""IID000000002123745""",,"""US0123481089""","""L73WCPNCZIRSQGZTW097""","""AIN""",,true,2473032.24,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,19176.0,37237.0,,,2597.398251943327,"""Pass""",20.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",748.7886562447184,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,9.99,2122411.4945794046
"","""AXA SA""","""IID000000002123746""",,"""FR0000120628""","""F5WCUMTUM4RKZ1MAIE39""","""CS""",,true,8718070.97,,,,98.21,"""Green""",,"""No""",,0.0,,,43.9515831862,,"""Green""",43.9515831862,23280.0,61136.0,,,86.108102129437,"""Pass""",56.25,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""Yes""",77.0003048464922,,131.11238,"""Not Disclosed""",,"""Pass""",0.0,,102.81462,233.927,,,,,,,,8802486.969307162
"","""KEYNE LTD""","""IID000000002123747""",,"""BMG525871056""",,"""0009""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""DIC Corporation""","""IID000000002123748""",,"""JP3493400000""","""549300F1YB9ARLPUKB67""","""4631""",,true,7511813.51,,,,29.56,"""Green""",,"""No""",,0.45,,,,,"""Green""",,341610.0,401169.0,,,1171.4462062763432,"""Pass""",11.1111111111,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""Yes""",1445.05933644782,,,"""Not Disclosed""",,"""Pass""",0.6,,,2909.444446772,,,,,,,,7651762.59361158
"","""OTSUKA CORPORATION""","""IID000000002123750""",,"""JP3188200004""","""529900RG9DJ58J3UIE72""","""4768""",,true,907001.77,,,,62.91,"""Green""",,"""No""",,,,,,,"""Green""",,6007.0,10190.0,,,150.9872473796996,"""Pass""",12.5,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",162.5905280735251,,,"""Not Disclosed""",,"""Pass""",2.05,,,,,,,,,,,923198.7738331599
"","""Attijariwafa bank SA""","""IID000000002123757""",,"""MA0000012445""","""213800NKX83414QQZ664""","""ATW""",,true,2840997.2,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,3100.0,20792.0,,,711.1413790684198,"""Pass""",9.0909090909,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",156.83405228785196,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,2864889.201482714
"","""SOCIETE ANONYME DES BAINS DE MER ET DU CERCLE DES ETRANGERS A MONACO S.A.""","""IID000000002123758""",,"""MC0000031187""","""529900EOUMEP2AXWRT17""","""BAIN""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""ARISTOCRAT LEISURE LIMITED""","""IID000000002123759""",,"""AU000000ALL7""","""529900TE2HO3OZKYKC27""","""ALL""",,true,986528.47,,,,53.5,"""Green""",,"""No""",,,,,,,"""Green""",,5638.0,5873.0,,,272.83364275243156,"""Pass""",44.4444444444,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",62.055245251269966,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,998039.473795795
"","""Altima Resources Ltd.""","""IID000000002123761""",,"""CA02148X2059""","""549300LE04D5USN3J736""","""ARH""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Acrux Ltd""","""IID000000002123764""",,"""AU000000ACR3""","""529900XV9111G3SMCP21""","""ACR""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
